year,state,p_poor_mental,gun_suicides,population,fem_fs_s,male_fs_s,mean_fs_s
2019,Texas,0.11601933655609269,2237,28995881,NA,NA,NA
2019,Utah,0.11627305636959145,329,3205958,NA,NA,NA
2019,Vermont,0.10299684542586751,56,623989,NA,NA,NA
2019,Virginia,0.11227853316852081,661,8535519,NA,NA,NA
2019,Washington,0.10995623632385121,637,7614893,NA,NA,NA
2019,West Virginia,0.17043041883806215,196,1792147,NA,NA,NA
2019,Wisconsin,0.10169838346633926,427,5822434,NA,NA,NA
2019,Wyoming,0.089927264712365,114,578759,NA,NA,NA
2020,Alabama,0.13858747382448125,542,4921532,NA,NA,NA
2020,Alaska,0.08967240421987785,133,731158,NA,NA,NA
2020,Arizona,0.12218585738371517,830,7421401,NA,NA,NA
2020,Arkansas,0.12673035679469682,364,3030522,NA,NA,NA
2020,California,0.12478956228956228,1552,39368078,NA,NA,NA
2020,Colorado,0.11429713258067739,654,5807719,NA,NA,NA
2020,Connecticut,0.11492944924897587,105,3557006,NA,NA,NA
2020,Delaware,0.11568577923718111,49,986809,NA,NA,NA
2020,District of Columbia,0.11794565541952821,NA,NA,NA,NA,NA
2020,Florida,0.12678384963452838,1730,21733312,NA,NA,NA
2020,Georgia,0.12855057819692378,939,10710017,NA,NA,NA
2020,Hawaii,0.09845031905195989,29,1407006,NA,NA,NA
2020,Idaho,0.108691954414016,277,1826913,NA,NA,NA
2020,Illinois,0.08842221608179054,543,12587530,NA,NA,NA
2020,Indiana,0.12597950572634117,609,6754953,NA,NA,NA
2020,Iowa,0.10784313725490197,260,3163561,NA,NA,NA
2020,Kansas,0.10959169818640287,314,2913805,NA,NA,NA
2020,Kentucky,0.15752715985514745,518,4477251,NA,NA,NA
2020,Louisiana,0.14640466421939105,406,4645318,NA,NA,NA
2020,Maine,0.1045192486516645,129,1350141,NA,NA,NA
2020,Maryland,0.10937611408199643,258,6055802,NA,NA,NA
2020,Massachusetts,0.1116642958748222,127,6893574,NA,NA,NA
2020,Michigan,0.13238374528697108,761,9966555,NA,NA,NA
2020,Minnesota,0.11067270375161707,354,5657342,NA,NA,NA
2020,Mississippi,0.1110759493670886,278,2966786,NA,NA,NA
2020,Missouri,0.12912846570197725,704,6151548,NA,NA,NA
2020,Montana,0.10312097812097812,189,1080577,NA,NA,NA
2020,Nebraska,0.09046772428884026,139,1937552,NA,NA,NA
2020,Nevada,0.14215686274509803,372,3138259,NA,NA,NA
2020,New Hampshire,0.11293634496919917,118,1366275,NA,NA,NA
2020,New Jersey,0.11329034569228014,178,8882371,NA,NA,NA
2020,New Mexico,0.11133632546691762,303,2106319,NA,NA,NA
2020,New York,0.11269951422623178,462,19336776,NA,NA,NA
2020,North Carolina,0.11826086956521739,879,10600823,NA,NA,NA
2020,North Dakota,0.08169269065399412,75,765309,NA,NA,NA
2020,Ohio,0.13834438020025383,903,11693217,NA,NA,NA
2020,Oklahoma,0.13985581874356334,538,3980783,NA,NA,NA
2020,Oregon,0.12674462466993588,454,4241507,NA,NA,NA
2020,Pennsylvania,0.13283253939171857,919,12783254,NA,NA,NA
2020,Rhode Island,0.1165214096248579,23,1057125,NA,NA,NA
2020,South Carolina,0.12018255578093306,565,5218040,NA,NA,NA
2020,South Dakota,0.07491186839012925,84,892717,NA,NA,NA
2020,Tennessee,0.14960629921259844,767,6886834,NA,NA,NA
2020,Texas,0.1319825262570871,2287,29360759,NA,NA,NA
2020,Utah,0.12231020027945971,339,3249879,NA,NA,NA
2020,Vermont,0.11441007306078035,64,623347,NA,NA,NA
2020,Virginia,0.10799228626526676,697,8590563,NA,NA,NA
2020,Washington,0.1188134392949878,618,7693612,NA,NA,NA
2020,West Virginia,0.15664116828929067,220,1784787,NA,NA,NA
2020,Wisconsin,0.10279263220439691,442,5832655,NA,NA,NA
2020,Wyoming,0.08606997209701653,128,582328,NA,NA,NA
2021,Alabama,0.1473194505981391,623,5039877,NA,NA,NA
2021,Alaska,0.11668524712002973,142,732673,NA,NA,NA
2021,Arizona,0.13176515586154142,879,7276316,NA,NA,NA
2021,Arkansas,0.1328884652049571,391,3025891,NA,NA,NA
2021,California,0.13050644291279592,1575,39237836,NA,NA,NA
2021,Colorado,0.12487861720722471,745,5812069,NA,NA,NA
2021,Connecticut,0.11680703039179788,115,3605597,NA,NA,NA
2021,Delaware,0.11733408008961076,66,1003384,NA,NA,NA
2021,District of Columbia,0.10284254231874801,10,670050,NA,NA,NA
2021,Georgia,0.12318659329664833,1115,10799566,NA,NA,NA
2021,Hawaii,0.09915857605177994,28,1441553,NA,NA,NA
2021,Idaho,0.12001204637855745,262,1900923,NA,NA,NA
2021,Illinois,0.10875750869427758,656,12671469,NA,NA,NA
2021,Indiana,0.12635156008649984,695,6805985,NA,NA,NA
2021,Iowa,0.11272803964989982,293,3193079,NA,NA,NA
2021,Kansas,0.12084083386562917,345,2934582,NA,NA,NA
2021,Kentucky,0.15647921760391198,534,4509394,NA,NA,NA
2021,Louisiana,0.14848121502797762,463,4624047,NA,NA,NA
2021,Maine,0.11975841242450389,151,1372247,NA,NA,NA
2021,Maryland,0.1114730601342107,303,6165129,NA,NA,NA
2021,Massachusetts,0.1277895855472901,135,6984723,NA,NA,NA
2021,Michigan,0.12714331931413783,810,10050811,NA,NA,NA
2021,Minnesota,0.10926562301132747,393,5707390,NA,NA,NA
2021,Mississippi,0.12075733087046871,333,2949965,NA,NA,NA
2021,Missouri,0.14150237085101072,747,6168187,NA,NA,NA
2021,Montana,0.11605258886544392,239,1104271,NA,NA,NA
2021,Nebraska,0.09597732181425486,145,1963692,NA,NA,NA
2021,Nevada,0.15327380952380953,413,3143991,NA,NA,NA
2021,New Hampshire,0.1037647790914748,111,1388992,NA,NA,NA
2021,New Jersey,0.11754903217536214,191,9267130,NA,NA,NA
2021,New Mexico,0.13457854406130268,305,2115877,NA,NA,NA
2021,New York,0.11747326587706225,431,19835913,NA,NA,NA
2021,North Carolina,0.12121835768676682,916,10551162,NA,NA,NA
2021,North Dakota,0.0831186673535978,102,774948,NA,NA,NA
2021,Ohio,0.13692857142857143,991,11780017,NA,NA,NA
2021,Oklahoma,0.1426400759734093,551,3986639,NA,NA,NA
2021,Oregon,0.15083586626139817,505,4246155,NA,NA,NA
2021,Pennsylvania,0.1355397951142632,997,12964056,NA,NA,NA
2021,Rhode Island,0.11575504270397964,32,1095610,NA,NA,NA
2021,South Carolina,0.12460679857940132,546,5190705,NA,NA,NA
2021,South Dakota,0.0892757660167131,96,895376,NA,NA,NA
2021,Tennessee,0.15654205607476634,814,6975218,NA,NA,NA
2021,Texas,0.13625581174684506,2528,29527941,NA,NA,NA
2021,Utah,0.13598927408542424,364,3337975,NA,NA,NA
2021,Vermont,0.11732879888699954,72,645570,NA,NA,NA
2021,Virginia,0.11710132975981857,709,8642274,NA,NA,NA
2021,Washington,0.12706883217324053,617,7738692,NA,NA,NA
2021,West Virginia,0.1636886735311932,227,1782959,NA,NA,NA
2021,Wisconsin,0.10110872083402284,484,5895908,NA,NA,NA
2021,Wyoming,0.10048398248444342,137,578803,NA,NA,NA
2022,Alabama,0.15056689342403629,614,5074296,NA,NA,NA
2022,Alaska,0.12243478260869566,114,733583,NA,NA,NA
2022,Arizona,0.14004265258454351,982,7359197,NA,NA,NA
2022,Arkansas,0.15894676148375936,341,3045637,NA,NA,NA
2022,California,0.13664419333396638,1689,39029342,NA,NA,NA
2022,Colorado,0.13755695378607072,691,5839926,NA,NA,NA
2022,Connecticut,0.12511700468018722,125,3626205,NA,NA,NA
2022,Delaware,0.1220705639969096,65,1018396,NA,NA,NA
2022,District of Columbia,0.10883925762818496,11,671803,NA,NA,NA
2022,Florida,0.13485113835376533,1988,22244823,NA,NA,NA
2022,Georgia,0.1291324606168183,1050,10912876,NA,NA,NA
2022,Hawaii,0.10109147609147609,39,1440196,NA,NA,NA
2022,Idaho,0.13255360623781676,285,1939033,NA,NA,NA
2022,Illinois,0.1307596513075965,676,12582032,NA,NA,NA
2022,Indiana,0.13906768090501267,692,6833037,NA,NA,NA
2022,Iowa,0.11622906292440018,288,3200517,NA,NA,NA
2022,Kansas,0.12470502813577782,349,2937150,NA,NA,NA
2022,Kentucky,0.14753272910372608,527,4512310,NA,NA,NA
2022,Louisiana,0.1627229705132872,488,4590241,NA,NA,NA
2022,Maine,0.1280038295835328,154,1385340,NA,NA,NA
2022,Maryland,0.12222705524140931,269,6164660,NA,NA,NA
2022,Massachusetts,0.13051984348798212,144,6981974,NA,NA,NA
2022,Michigan,0.1316028683971316,842,10034113,NA,NA,NA
2022,Minnesota,0.12010443864229765,402,5717184,NA,NA,NA
2022,Mississippi,0.1415436728768449,300,2940057,NA,NA,NA
2022,Missouri,0.1522667769050572,806,6177957,NA,NA,NA
2022,Montana,0.1276380456779416,221,1122867,NA,NA,NA
2022,Nebraska,0.1009433962264151,185,1967923,NA,NA,NA
2022,Nevada,0.13547351524879614,422,3177772,NA,NA,NA
2022,New Hampshire,0.11593332332182009,125,1395231,NA,NA,NA
2022,New Jersey,0.12101673899566026,229,9261699,NA,NA,NA
2022,New Mexico,0.13527288171586324,306,2113344,NA,NA,NA
2022,New York,0.13057178870173025,492,19677151,NA,NA,NA
2022,North Carolina,0.13138851198552692,992,10698973,NA,NA,NA
2022,North Dakota,0.10122850122850123,104,779261,NA,NA,NA
2022,Ohio,0.15508421709295073,1046,11756058,NA,NA,NA
2022,Oklahoma,0.15644555694618273,539,4019800,NA,NA,NA
2022,Oregon,0.16247547708221866,477,4240137,NA,NA,NA
2022,Pennsylvania,0.1425716189207195,1060,12972008,NA,NA,NA
2022,Rhode Island,0.12084854807859503,21,1093734,NA,NA,NA
2022,South Carolina,0.12317221770917954,570,5282634,NA,NA,NA
2022,South Dakota,0.10288685182651526,96,909824,NA,NA,NA
2022,Tennessee,0.17216614906832298,833,7051339,NA,NA,NA
2022,Texas,0.14498810982200763,2644,30029572,NA,NA,NA
2022,Utah,0.13389988599854907,382,3380800,NA,NA,NA
2022,Vermont,0.11582344128154892,69,647064,NA,NA,NA
2022,Virginia,0.1328409650418513,723,8683619,NA,NA,NA
2022,Washington,0.13117493878502856,665,7785786,NA,NA,NA
2022,West Virginia,0.18411849413700884,223,1775156,NA,NA,NA
2022,Wisconsin,0.12496599256370726,529,5892539,NA,NA,NA
2022,Wyoming,0.11359724612736662,104,581381,NA,NA,NA
